,Restaurant,Location,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,City,Location1,Rating_bins,CusineCount
2440,ID_8073,Delhi Cantt.,"North Indian, Chinese",200.0,50,3.5,15.0,6.0,30,Delhi,Delhi Cantt.,3-4,2
2441,ID_1642,"Sector 1, Noida","North Indian, Chinese",200.0,50,3.3,21.0,8.0,30,Noida,Sector 1,3-4,2
2442,ID_6689,Mumbai Central,"North Indian, Chinese, Mughlai, Fast Food",550.0,50,0.0,0.0,0.0,30,Mumbai,Mumbai Central,NoRating,4
2443,ID_7012,Delhi University-GTB Nagar,"North Indian, Rolls, Beverages",300.0,50,0.0,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,NoRating,3
2444,ID_3068,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Juices, Healthy Food",100.0,50,3.6,22.0,6.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,3
2445,ID_4708,Mumbai Central,"Bakery, Desserts",250.0,50,0.0,0.0,0.0,30,Mumbai,Mumbai Central,NoRating,2
2446,ID_6353,"FTI College, Law College Road, Pune","South Indian, Chinese",100.0,50,0.0,0.0,0.0,30,Pune,"FTI College, Law College Road",NoRating,2
2447,ID_3629,"Sector 63A,Gurgaon","North Indian, Italian, Continental, Lebanese, Desserts, Beverages",200.0,50,0.0,0.0,0.0,30,Gurgaon,Sector 63A,NoRating,6
2448,ID_4210,Majestic,"Bakery, Desserts",200.0,50,3.8,103.0,57.0,65,Bangalore,Majestic,3-4,2
2449,ID_5970,"Delhi High Court, India Gate",Pizza,150.0,50,3.5,38.0,8.0,30,Delhi,"Delhi High Court, India Gate",3-4,1
2450,ID_4610,"D-Block, Sector 63, Noida","North Indian, Chinese, Mughlai",250.0,50,4.1,334.0,256.0,30,Noida,"D-Block, Sector 63",4-5,3
2451,ID_3970,Delhi University-GTB Nagar,"Burger, Fast Food",200.0,50,4.0,1415.0,351.0,45,Delhi,Delhi University-GTB Nagar,3-4,2
2452,ID_3153,"Sector 3, Marathalli","Healthy Food, Sandwich, Salad, Beverages",200.0,50,3.9,13.0,11.0,30,Bangalore,"Sector 3, Marathalli",3-4,4
2453,ID_6652,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian, Andhra, Chinese",350.0,50,4.3,2470.0,495.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,4
2454,ID_3116,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, South Indian, Desserts, Street Food, Mithai, Bakery, Chinese",250.0,50,4.0,246.0,77.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,7
2455,ID_8550,"Sector 1, Noida",North Indian,150.0,50,3.9,107.0,82.0,65,Noida,Sector 1,3-4,1
2456,ID_2391,"Rmz Centennial, I Gate, Whitefield","Biryani, North Indian, South Indian, Rolls",100.0,50,3.7,100.0,8.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,4
2457,ID_1,"D-Block, Sector 63, Noida","North Indian, Asian, Street Food, Pizza, Burger, Biryani",400.0,50,0.0,0.0,0.0,30,Noida,"D-Block, Sector 63",NoRating,6
2458,ID_6065,"Sector 3, Marathalli","North Indian, Bengali, Chinese",250.0,50,3.8,168.0,96.0,30,Bangalore,"Sector 3, Marathalli",3-4,3
2459,ID_3127,"D-Block, Sector 63, Noida","North Indian, Chinese",200.0,50,2.9,17.0,6.0,65,Noida,"D-Block, Sector 63",2-3,2
2460,ID_3946,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Ice Cream, Desserts",100.0,50,3.5,61.0,18.0,65,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,2
2461,ID_596,"Sector 1, Noida","Bakery, Desserts, Fast Food",250.0,99,3.5,42.0,28.0,65,Noida,Sector 1,3-4,3
2462,ID_5845,Pune University,Healthy Food,150.0,50,2.8,27.0,6.0,45,Pune,Pune University,2-3,1
2463,ID_2728,Delhi University-GTB Nagar,"North Indian, Chinese",200.0,50,3.1,7.0,0.0,30,Delhi,Delhi University-GTB Nagar,3-4,2
2464,ID_941,"FTI College, Law College Road, Pune","Biryani, Kebab, Healthy Food",150.0,50,3.2,7.0,0.0,30,Pune,"FTI College, Law College Road",3-4,3
2465,ID_6013,"Chandni Chowk, Kolkata","Cafe, Spanish, Italian, Mexican, Salad, Juices",250.0,50,4.1,1307.0,794.0,45,Kolkata,Chandni Chowk,4-5,6
2466,ID_1954,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Biryani, Mughlai, Kebab",300.0,50,4.2,208.0,104.0,65,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",4-5,4
2467,ID_2483,"Delhi High Court, India Gate","North Indian, Fast Food, Biryani, Rolls, Wraps",250.0,50,4.0,338.0,137.0,65,Delhi,"Delhi High Court, India Gate",3-4,5
2468,ID_5790,"Sector 14, Noida","North Indian, Chinese",200.0,50,3.5,62.0,4.0,30,Noida,Sector 14,3-4,2
2469,ID_5061,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese",100.0,50,3.6,19.0,2.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
2470,ID_3248,"Sector 14, Noida",Fast Food,200.0,50,3.5,25.0,1.0,45,Noida,Sector 14,3-4,1
2471,ID_5400,Majestic,"Pizza, Italian, Fast Food, Beverages, Desserts",250.0,50,4.5,2191.0,1617.0,45,Bangalore,Majestic,4-5,5
2472,ID_3983,Pune University,"North Indian, Chinese",200.0,50,3.5,40.0,17.0,30,Pune,Pune University,3-4,2
2473,ID_4303,"FTI College, Law College Road, Pune","European, Italian, Fast Food, Salad, Continental, Beverages, Desserts",400.0,50,4.7,4617.0,2340.0,45,Pune,"FTI College, Law College Road",4-5,7
2474,ID_7652,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Desserts",200.0,99,3.9,167.0,64.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
2475,ID_8629,"D-Block, Sector 63, Noida",North Indian,250.0,50,3.6,100.0,76.0,45,Noida,"D-Block, Sector 63",3-4,1
2476,ID_5952,"Moulali, Kolkata",Beverages,150.0,50,0.0,0.0,0.0,30,Kolkata,Moulali,NoRating,1
2477,ID_6133,"Hyderabad Public School, Begumpet","Bakery, Fast Food",100.0,50,3.9,148.0,30.0,45,Hyderabad,"Hyderabad Public School, Begumpet",3-4,2
2478,ID_4079,"D-Block, Sector 63, Noida",North Indian,200.0,50,3.5,36.0,8.0,30,Noida,"D-Block, Sector 63",3-4,1
2479,ID_7882,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese, Odia",150.0,50,0.0,0.0,0.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",NoRating,3
2480,ID_6968,"Mico Layout, Stage 2, BTM Layout,Bangalore","Continental, North Indian",100.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,2
2481,ID_3186,"Moulali, Kolkata","Sandwich, Fast Food, Beverages",100.0,50,0.0,0.0,0.0,30,Kolkata,Moulali,NoRating,3
2482,ID_1926,"Delhi High Court, India Gate","Bakery, Fast Food, Desserts",150.0,50,3.9,342.0,177.0,65,Delhi,"Delhi High Court, India Gate",3-4,3
2483,ID_8109,"Moulali, Kolkata","North Indian, Chinese, Bengali",150.0,50,0.0,0.0,0.0,30,Kolkata,Moulali,NoRating,3
2484,ID_6901,"Yerawada, Pune, Maharashtra","Pizza, Italian, Cafe",300.0,50,4.0,876.0,364.0,65,Mumbai,"Yerawada, Pune, Maharashtra",3-4,3
2485,ID_6304,Majestic,South Indian,100.0,50,3.4,7.0,1.0,30,Bangalore,Majestic,3-4,1
2486,ID_8141,"Sector 14, Noida","Chinese, North Indian",400.0,50,3.3,53.0,29.0,30,Noida,Sector 14,3-4,2
2487,ID_627,Mumbai Central,Fast Food,200.0,50,3.9,127.0,46.0,45,Mumbai,Mumbai Central,3-4,1
2488,ID_5766,"Delhi Administration Flats, Timarpur","Burger, Sandwich, Pizza, Chinese, Beverages",200.0,50,0.0,0.0,0.0,30,Delhi,"Delhi Administration Flats, Timarpur",NoRating,5
2489,ID_7009,Pune University,Chinese,150.0,50,3.6,39.0,3.0,45,Pune,Pune University,3-4,1
2490,ID_399,"Rmz Centennial, I Gate, Whitefield",Andhra,200.0,50,2.9,4.0,1.0,20,Bangalore,"Rmz Centennial, I Gate, Whitefield",2-3,1
2491,ID_3793,Mumbai Central,"Pizza, Italian, Fast Food",300.0,99,4.0,352.0,130.0,45,Mumbai,Mumbai Central,3-4,3
2492,ID_6223,"Mico Layout, Stage 2, BTM Layout,Bangalore","Rolls, North Indian",200.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,2
2493,ID_4161,"Sector 14, Noida",North Indian,150.0,50,3.1,5.0,1.0,30,Noida,Sector 14,3-4,1
2494,ID_1922,"FTI College, Law College Road, Pune","Fast Food, Beverages",100.0,50,0.0,0.0,0.0,30,Pune,"FTI College, Law College Road",NoRating,2
2495,ID_2383,"Mico Layout, Stage 2, BTM Layout,Bangalore","Pizza, Italian",200.0,50,3.7,71.0,32.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
2496,ID_1786,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese, Street Food",250.0,50,3.7,14.0,6.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,3
2497,ID_5071,Mumbai Central,"North Indian, Chinese, Lebanese",200.0,50,0.0,0.0,0.0,30,Mumbai,Mumbai Central,NoRating,3
2498,ID_3493,"D-Block, Sector 63, Noida","North Indian, Chinese",150.0,50,3.3,11.0,6.0,30,Noida,"D-Block, Sector 63",3-4,2
2499,ID_5964,Mumbai Central,North Indian,250.0,50,4.0,353.0,176.0,30,Mumbai,Mumbai Central,3-4,1
2500,ID_919,"Sector 1, Noida","North Indian, Biryani",250.0,50,4.1,299.0,142.0,65,Noida,Sector 1,4-5,2
2501,ID_5344,"D-Block, Sector 63, Noida",North Indian,100.0,50,3.6,162.0,40.0,45,Noida,"D-Block, Sector 63",3-4,1
2502,ID_6582,"Babarpur, New Delhi, Delhi","North Indian, Chinese, Rolls, Momos",250.0,50,4.1,35.0,23.0,30,Delhi,"Babarpur, New Delhi",4-5,4
2503,ID_1913,"FTI College, Law College Road, Pune",Bakery,200.0,50,0.0,0.0,0.0,30,Pune,"FTI College, Law College Road",NoRating,1
2504,ID_5130,"Raja Bazar, Kolkata","Mishti, South Indian, Street Food",100.0,50,3.4,19.0,0.0,30,Kolkata,Raja Bazar,3-4,3
2505,ID_155,"Delhi Administration Flats, Timarpur","North Indian, Chinese, Continental, Momos",450.0,50,4.2,1626.0,1031.0,65,Delhi,"Delhi Administration Flats, Timarpur",4-5,4
2506,ID_6155,"Sandhurst Road, Mumbai CST Area",Continental,550.0,50,3.9,927.0,290.0,45,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,1
2507,ID_6170,"Delhi High Court, India Gate","South Indian, Chinese, Fast Food, North Indian",150.0,50,3.5,53.0,23.0,65,Delhi,"Delhi High Court, India Gate",3-4,4
2508,ID_5216,Mumbai Central,"North Indian, Chinese, Fast Food, South Indian",200.0,50,3.6,67.0,29.0,30,Mumbai,Mumbai Central,3-4,4
2509,ID_1861,Pune University,"North Indian, Fast Food",150.0,50,2.6,20.0,2.0,30,Pune,Pune University,2-3,2
2510,ID_5042,"D-Block, Sector 63, Noida",North Indian,150.0,50,3.4,14.0,8.0,30,Noida,"D-Block, Sector 63",3-4,1
2511,ID_3634,"Rmz Centennial, I Gate, Whitefield",North Indian,200.0,50,3.9,30.0,23.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,1
2512,ID_3632,"Delhi Administration Flats, Timarpur","Fast Food, Healthy Food, Beverages",200.0,50,3.5,14.0,10.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,3
2513,ID_3083,"Sector 14, Noida","North Indian, Fast Food",100.0,50,3.5,17.0,4.0,30,Noida,Sector 14,3-4,2
2514,ID_1997,"Yerawada, Pune, Maharashtra",North Indian,200.0,50,3.0,35.0,8.0,45,Mumbai,"Yerawada, Pune, Maharashtra",2-3,1
2515,ID_5400,"Nathan Road, Mangaldas Road, Pune","Pizza, Italian, Fast Food, Desserts",300.0,50,4.8,3577.0,2640.0,45,Pune,"Nathan Road, Mangaldas Road",4-5,4
2516,ID_2253,"Rmz Centennial, I Gate, Whitefield","North Indian, Mughlai",300.0,99,3.9,296.0,148.0,45,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
2517,ID_6826,"D-Block, Sector 63, Noida","Mithai, Street Food",100.0,50,3.5,12.0,4.0,30,Noida,"D-Block, Sector 63",3-4,2
2518,ID_1068,"Mico Layout, Stage 2, BTM Layout,Bangalore","Continental, American",700.0,50,4.3,4528.0,2171.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,2
2519,ID_1232,"MG Road, Pune","Fast Food, Street Food",100.0,50,0.0,0.0,0.0,30,Pune,MG Road,NoRating,2
2520,ID_655,"D-Block, Sector 63, Noida",North Indian,200.0,50,3.5,41.0,18.0,30,Noida,"D-Block, Sector 63",3-4,1
2521,ID_5867,"Sector 63A,Gurgaon","North Indian, Hyderabadi",450.0,50,3.9,37.0,29.0,30,Gurgaon,Sector 63A,3-4,2
2522,ID_4371,"Rmz Centennial, I Gate, Whitefield","Desserts, Beverages",150.0,50,3.3,5.0,3.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
2523,ID_5211,"Sandhurst Road, Mumbai CST Area","South Indian, North Indian, Chinese, Biryani",200.0,50,3.2,28.0,13.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,4
2524,ID_5626,"Nathan Road, Mangaldas Road, Pune","Chinese, Seafood",200.0,50,3.3,10.0,5.0,30,Pune,"Nathan Road, Mangaldas Road",3-4,2
2525,ID_4222,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,150.0,50,3.7,75.0,19.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,1
2526,ID_5722,Delhi Cantt.,"Fast Food, Chinese",100.0,50,3.4,24.0,2.0,30,Delhi,Delhi Cantt.,3-4,2
2527,ID_5183,Majestic,"South Indian, North Indian, Chinese",150.0,50,3.6,10.0,2.0,30,Bangalore,Majestic,3-4,3
2528,ID_5487,"MG Road, Pune","Maharashtrian, Biryani",200.0,50,3.4,100.0,23.0,30,Pune,MG Road,3-4,2
2529,ID_1955,"D-Block, Sector 63, Noida","North Indian, Chinese, Biryani",250.0,50,3.5,112.0,49.0,65,Noida,"D-Block, Sector 63",3-4,3
2530,ID_6589,"Nathan Road, Mangaldas Road, Pune","North Indian, Mughlai",100.0,50,3.0,5.0,0.0,30,Pune,"Nathan Road, Mangaldas Road",2-3,2
2531,ID_4913,Delhi Cantt.,"North Indian, Mughlai",200.0,50,3.4,116.0,17.0,45,Delhi,Delhi Cantt.,3-4,2
2532,ID_3305,Delhi University-GTB Nagar,"Chinese, Fast Food",100.0,50,3.7,25.0,6.0,30,Delhi,Delhi University-GTB Nagar,3-4,2
2533,ID_4770,"Babarpur, New Delhi, Delhi","Mughlai, North Indian",150.0,99,2.9,77.0,12.0,30,Delhi,"Babarpur, New Delhi",2-3,2
2534,ID_8605,"Sandhurst Road, Mumbai CST Area","North Indian, Desserts, Beverages",200.0,50,3.0,8.0,7.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",2-3,3
2535,ID_4230,Delhi Cantt.,"Bakery, Ice Cream",100.0,50,3.1,11.0,2.0,30,Delhi,Delhi Cantt.,3-4,2
2536,ID_3709,"Panjetan Colony, Malakpet, Hyderabad","Mithai, Street Food",150.0,0,3.7,49.0,12.0,30,Hyderabad,"Panjetan Colony, Malakpet",3-4,2
2537,ID_1278,"Yerawada, Pune, Maharashtra","Cafe, Fast Food, Korean, Desserts",300.0,50,4.1,1549.0,772.0,45,Mumbai,"Yerawada, Pune, Maharashtra",4-5,4
2538,ID_3712,"Sandhurst Road, Mumbai CST Area",Street Food,100.0,50,3.5,18.0,8.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,1
2539,ID_1012,"Dockyard Road, Mumbai CST Area","Mughlai, Biryani, Chinese, Rolls, BBQ",200.0,50,3.3,131.0,42.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,5
2540,ID_649,"Sector 1, Noida",Paan,100.0,50,4.1,44.0,35.0,45,Noida,Sector 1,4-5,1
2541,ID_8477,"Sector 1, Noida","Chinese, North Indian, Momos, Fast Food",150.0,50,3.8,99.0,43.0,30,Noida,Sector 1,3-4,4
2542,ID_461,"D-Block, Sector 63, Noida",North Indian,200.0,50,3.0,4.0,0.0,30,Noida,"D-Block, Sector 63",2-3,1
2543,ID_7448,"Sector 14, Noida","Cafe, North Indian",200.0,50,4.2,130.0,90.0,30,Noida,Sector 14,4-5,2
2544,ID_6475,Majestic,"Fast Food, Sandwich, Beverages",150.0,50,3.3,7.0,2.0,30,Bangalore,Majestic,3-4,3
2545,ID_3931,"Chandni Chowk, Kolkata","Chinese, Bengali, Bangladeshi, Rolls",100.0,50,3.3,16.0,4.0,30,Kolkata,Chandni Chowk,3-4,4
2546,ID_6134,Mumbai Central,"Chinese, North Indian, Thai, Fast Food, Seafood",400.0,50,3.8,149.0,74.0,80,Mumbai,Mumbai Central,3-4,5
2547,ID_5666,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese, Mangalorean",300.0,50,3.8,104.0,58.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,3
2548,ID_678,Majestic,"North Indian, BBQ, Desserts",500.0,50,4.9,2472.0,1875.0,30,Bangalore,Majestic,4-5,3
2549,ID_2822,"Sector 1, Noida","Chinese, North Indian, Street Food, Fast Food, South Indian",150.0,50,3.6,49.0,12.0,30,Noida,Sector 1,3-4,5
2550,ID_750,"Mico Layout, Stage 2, BTM Layout,Bangalore",Rolls,150.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,1
2551,ID_5177,"Rmz Centennial, I Gate, Whitefield","Andhra, Biryani",100.0,50,3.4,13.0,5.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
2552,ID_6345,"Delhi High Court, India Gate","North Indian, Chinese, Fast Food",200.0,50,3.7,211.0,54.0,65,Delhi,"Delhi High Court, India Gate",3-4,3
2553,ID_1787,"Sector 3, Marathalli","Chinese, Momos, Vietnamese, Thai",200.0,50,2.8,33.0,16.0,45,Bangalore,"Sector 3, Marathalli",2-3,4
2554,ID_4626,Delhi University-GTB Nagar,"Bakery, Fast Food",150.0,50,3.9,439.0,207.0,30,Delhi,Delhi University-GTB Nagar,3-4,2
2555,ID_1214,"D-Block, Sector 63, Noida","North Indian, Chinese, Continental",550.0,50,4.8,1367.0,1002.0,45,Noida,"D-Block, Sector 63",4-5,3
2556,ID_7251,"Dockyard Road, Mumbai CST Area","Japanese, Sushi",500.0,50,3.7,206.0,93.0,65,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,2
2557,ID_6747,"FTI College, Law College Road, Pune","Fast Food, Maharashtrian, South Indian, Chinese, Beverages",200.0,50,0.0,0.0,0.0,30,Pune,"FTI College, Law College Road",NoRating,5
2558,ID_2140,"Yerawada, Pune, Maharashtra","North Indian, Chinese",300.0,50,3.7,51.0,30.0,30,Mumbai,"Yerawada, Pune, Maharashtra",3-4,2
2559,ID_4291,Mumbai Central,Fast Food,200.0,50,3.5,30.0,18.0,30,Mumbai,Mumbai Central,3-4,1
2560,ID_6949,Mumbai Central,"Parsi, North Indian, Iranian, Maharashtrian, Fast Food, Desserts, Beverages",850.0,50,4.2,1655.0,771.0,45,Mumbai,Mumbai Central,4-5,7
2561,ID_3228,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Beverages, Fast Food",200.0,50,0.0,0.0,0.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,2
2562,ID_6435,"Sector 3, Marathalli","South Indian, North Indian, Chinese, Andhra",300.0,50,3.4,8.0,2.0,30,Bangalore,"Sector 3, Marathalli",3-4,4
2563,ID_1486,"Delhi High Court, India Gate","Tea, Fast Food",100.0,50,3.7,28.0,24.0,30,Delhi,"Delhi High Court, India Gate",3-4,2
2564,ID_4994,Pune University,North Indian,200.0,50,3.5,57.0,10.0,30,Pune,Pune University,3-4,1
2565,ID_5994,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Burger, South Indian, Street Food",200.0,50,3.3,11.0,0.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,3
2566,ID_1774,"Sector 63A,Gurgaon","Mithai, North Indian, Chinese",200.0,50,3.1,29.0,9.0,30,Gurgaon,Sector 63A,3-4,3
2567,ID_5920,"Babarpur, New Delhi, Delhi",North Indian,150.0,50,0.0,0.0,0.0,30,Delhi,"Babarpur, New Delhi",NoRating,1
2568,ID_6511,"Sandhurst Road, Mumbai CST Area","Street Food, Beverages",100.0,50,3.9,4438.0,2576.0,45,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,2
2569,ID_3812,"Mico Layout, Stage 2, BTM Layout,Bangalore",Lebanese,150.0,50,3.9,222.0,77.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
2570,ID_8371,"MG Road, Pune",Street Food,100.0,50,4.6,3404.0,1914.0,30,Pune,MG Road,4-5,1
2571,ID_6617,"Babarpur, New Delhi, Delhi","Beverages, Fast Food",100.0,50,4.0,293.0,108.0,30,Delhi,"Babarpur, New Delhi",3-4,2
2572,ID_1731,Delhi University-GTB Nagar,"Chinese, Fast Food, Italian, Momos",200.0,50,4.3,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,4-5,4
2573,ID_7445,"Tiretti, Kolkata",Beverages,100.0,50,3.7,23.0,9.0,45,Kolkata,Tiretti,3-4,1
2574,ID_5126,"Rmz Centennial, I Gate, Whitefield","Pizza, Beverages",350.0,50,3.7,56.0,29.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
2575,ID_5321,Majestic,"Biryani, Hyderabadi, North Indian, Mughlai",100.0,50,2.5,23.0,16.0,30,Bangalore,Majestic,2-3,4
2576,ID_8263,Delhi University-GTB Nagar,Street Food,100.0,50,3.7,47.0,23.0,30,Delhi,Delhi University-GTB Nagar,3-4,1
2577,ID_2710,"Dockyard Road, Mumbai CST Area","Biryani, Fast Food, Momos",200.0,50,3.3,12.0,3.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,3
2578,ID_8322,"Nathan Road, Mangaldas Road, Pune","North Indian, Continental",250.0,50,0.0,0.0,0.0,30,Pune,"Nathan Road, Mangaldas Road",NoRating,2
2579,ID_8019,Pune University,"North Indian, Italian, Mexican",400.0,50,3.9,246.0,145.0,45,Pune,Pune University,3-4,3
2580,ID_3970,"MG Road, Pune","Burger, Fast Food",200.0,50,3.0,425.0,106.0,45,Pune,MG Road,2-3,2
2581,ID_4347,"Delhi High Court, India Gate","Raw Meats, Fast Food",250.0,400,3.7,43.0,29.0,65,Delhi,"Delhi High Court, India Gate",3-4,2
2582,ID_6737,"FTI College, Law College Road, Pune","North Indian, Street Food",50.0,50,0.0,0.0,0.0,30,Pune,"FTI College, Law College Road",NoRating,2
2583,ID_2112,"Sandhurst Road, Mumbai CST Area","Mughlai, North Indian, Chinese",450.0,200,3.8,2534.0,1336.0,65,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,3
2584,ID_7514,"Moulali, Kolkata","Rolls, Sandwich, Fast Food",150.0,50,3.7,304.0,127.0,65,Kolkata,Moulali,3-4,3
2585,ID_6641,"Delhi Administration Flats, Timarpur","North Indian, Mughlai",150.0,50,3.7,178.0,39.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
2586,ID_3219,"D-Block, Sector 63, Noida","Continental, North Indian, Healthy Food",150.0,50,3.6,30.0,15.0,30,Noida,"D-Block, Sector 63",3-4,3
2587,ID_2401,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Fast Food, Sandwich, Burger",100.0,50,3.4,31.0,21.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,3
2588,ID_7599,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Cafe, Chinese",200.0,50,3.5,16.0,10.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,2
2589,ID_4342,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Mughlai",150.0,50,3.3,5.0,1.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
2590,ID_4439,"D-Block, Sector 63, Noida",North Indian,150.0,50,3.4,17.0,10.0,30,Noida,"D-Block, Sector 63",3-4,1
2591,ID_5903,"Sector 1, Noida",North Indian,200.0,50,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,1
2592,ID_1546,"Rmz Centennial, I Gate, Whitefield",North Indian,200.0,50,3.8,117.0,34.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,1
2593,ID_760,"Dockyard Road, Mumbai CST Area","Fast Food, Burger, Beverages",200.0,50,2.7,41.0,16.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",2-3,3
2594,ID_3988,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Rolls",200.0,50,3.9,159.0,78.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
2595,ID_4730,"Sandhurst Road, Mumbai CST Area",Beverages,150.0,50,3.3,6.0,5.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,1
2596,ID_5009,"Moulali, Kolkata","Cafe, Healthy Food",200.0,50,3.7,52.0,36.0,30,Kolkata,Moulali,3-4,2
2597,ID_1511,"Sector 14, Noida","Chinese, Momos",150.0,50,4.0,606.0,219.0,45,Noida,Sector 14,3-4,2
2598,ID_8638,"Sector 3, Marathalli","North Indian, Chinese, Arabian",200.0,50,3.3,44.0,31.0,30,Bangalore,"Sector 3, Marathalli",3-4,3
2599,ID_5405,"Sector 14, Noida","Desserts, Bakery",150.0,50,3.5,20.0,16.0,30,Noida,Sector 14,3-4,2
2600,ID_5987,"Dockyard Road, Mumbai CST Area",North Indian,150.0,50,3.9,179.0,79.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,1
2601,ID_930,"Mico Layout, Stage 2, BTM Layout,Bangalore",Biryani,100.0,50,3.5,17.0,4.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
2602,ID_5364,"MG Road, Pune",Fast Food,100.0,50,4.3,237.0,96.0,30,Pune,MG Road,4-5,1
2603,ID_73,"Babarpur, New Delhi, Delhi","Fast Food, Beverages",150.0,50,3.5,18.0,4.0,30,Delhi,"Babarpur, New Delhi",3-4,2
2604,ID_7322,"Yerawada, Pune, Maharashtra","North Indian, Street Food, Fast Food, Chinese",200.0,50,3.1,4.0,1.0,45,Mumbai,"Yerawada, Pune, Maharashtra",3-4,4
2605,ID_1311,"Mico Layout, Stage 2, BTM Layout,Bangalore","Pizza, Fast Food",200.0,50,3.9,66.0,27.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
2606,ID_8525,"Yerawada, Pune, Maharashtra",Bakery,100.0,50,3.4,19.0,7.0,45,Mumbai,"Yerawada, Pune, Maharashtra",3-4,1
