Restaurant,Count,City,Average_Cost,Rating,Votes,Reviews
ID_3389,1,1,150.0,3.3,31.0,7.0
ID_339,1,1,200.0,3.4,7.0,1.0
ID_3390,1,1,150.0,0.0,0.0,0.0
ID_3392,1,1,100.0,3.5,45.0,18.0
ID_3395,2,1,100.0,3.1,4.0,0.0
ID_3396,2,1,200.0,3.2,8.0,7.0
ID_3397,1,1,200.0,3.5,80.0,47.0
ID_3398,1,1,200.0,3.8,49.0,9.0
ID_3399,1,1,200.0,4.1,206.0,22.0
ID_34,1,1,200.0,4.0,966.0,148.0
ID_340,1,1,150.0,3.5,94.0,42.0
ID_3400,1,1,150.0,0.0,0.0,0.0
ID_3401,1,1,100.0,0.0,0.0,0.0
ID_3402,1,1,100.0,3.6,63.0,20.0
ID_3403,1,1,100.0,2.9,72.0,9.0
ID_3404,1,1,150.0,0.0,0.0,0.0
ID_3405,1,1,200.0,3.2,19.0,3.0
ID_3406,1,1,100.0,3.6,27.0,13.0
ID_3407,1,1,100.0,3.7,13.0,3.0
ID_3408,2,1,200.0,0.0,0.0,0.0
ID_3410,2,1,200.0,4.0,437.0,215.0
ID_3411,1,1,250.0,3.1,4.0,1.0
ID_3412,3,1,200.0,3.8,278.0,124.0
ID_3413,3,1,200.0,3.6,125.0,45.0
ID_3414,1,1,100.0,0.0,0.0,0.0
ID_3415,1,1,200.0,0.0,0.0,0.0
ID_3416,2,1,250.0,3.6,95.0,36.0
ID_3417,1,1,100.0,3.3,12.0,3.0
ID_3418,2,1,300.0,3.4,31.0,12.0
ID_3419,2,1,250.0,3.3,12.0,8.0
ID_342,2,1,100.0,3.6,33.0,8.0
ID_3421,1,1,100.0,3.9,259.0,47.0
ID_3422,1,1,400.0,3.3,16.0,8.0
ID_3424,1,1,300.0,3.4,53.0,15.0
ID_3425,2,1,200.0,3.6,22.0,10.0
ID_3426,1,1,100.0,3.7,133.0,27.0
ID_3427,1,1,150.0,3.8,21.0,11.0
ID_3428,1,1,200.0,0.0,0.0,0.0
ID_3429,1,1,150.0,3.2,4.0,4.0
ID_343,1,1,250.0,3.8,524.0,171.0
ID_3431,4,3,112.5,0.9,3.0,2.75
ID_3432,1,1,200.0,4.2,125.0,69.0
ID_3434,2,2,200.0,0.0,0.0,0.0
ID_3435,1,1,300.0,4.5,108.0,88.0
ID_3436,1,1,100.0,3.4,30.0,5.0
ID_3437,1,1,150.0,0.0,0.0,0.0
ID_3438,1,1,100.0,3.5,21.0,12.0
ID_344,1,1,100.0,3.0,4.0,2.0
ID_3440,1,1,100.0,0.0,0.0,0.0
ID_3441,1,1,250.0,3.7,67.0,39.0
ID_3442,1,1,250.0,3.9,77.0,41.0
ID_3443,2,1,600.0,4.7,437.0,364.0
ID_3444,1,1,200.0,3.8,188.0,66.0
ID_3445,1,1,300.0,2.9,12.0,7.0
ID_3446,1,1,250.0,3.7,318.0,187.0
ID_3447,1,1,100.0,3.1,24.0,15.0
ID_3448,1,1,100.0,0.0,0.0,0.0
ID_3449,1,1,150.0,3.5,26.0,12.0
ID_345,1,1,50.0,0.0,0.0,0.0
ID_3451,2,1,200.0,3.5,110.0,35.0
ID_3452,2,2,350.0,4.6,332.0,202.0
ID_3453,1,1,200.0,3.2,35.0,11.0
ID_3454,2,1,250.0,4.4,243.0,176.0
ID_3455,2,1,150.0,3.9,152.0,81.0
ID_3456,1,1,250.0,3.5,22.0,9.0
ID_3457,1,1,250.0,3.3,14.0,5.0
ID_3458,1,1,100.0,3.8,90.0,59.0
ID_3459,1,1,250.0,3.7,80.0,60.0
ID_346,1,1,150.0,3.6,439.0,60.0
ID_3460,1,1,150.0,3.5,84.0,32.0
ID_3461,2,1,200.0,3.5,94.0,39.0
ID_3462,1,1,150.0,3.0,9.0,1.0
ID_3463,1,1,200.0,3.6,54.0,38.0
ID_3464,1,1,100.0,3.2,6.0,2.0
ID_3465,1,1,150.0,3.8,265.0,115.0
ID_3466,1,1,100.0,0.0,0.0,0.0
ID_3467,1,1,200.0,3.3,10.0,6.0
ID_3468,1,1,100.0,3.3,13.0,4.0
ID_3469,1,1,200.0,0.0,0.0,0.0
ID_347,1,1,150.0,3.3,344.0,20.0
ID_3470,1,1,200.0,3.6,120.0,18.0
ID_3472,1,1,100.0,3.5,39.0,17.0
ID_3473,1,1,150.0,3.7,107.0,12.0
ID_3474,2,1,200.0,3.9,562.0,294.0
ID_3475,1,1,300.0,3.8,94.0,46.0
ID_3478,1,1,200.0,3.4,37.0,12.0
ID_3479,1,1,150.0,3.3,11.0,3.0
ID_348,1,1,250.0,3.4,49.0,36.0
ID_3480,1,1,200.0,3.5,25.0,12.0
ID_3481,1,1,200.0,0.0,0.0,0.0
ID_3482,2,1,100.0,3.2,16.0,4.0
ID_3484,1,1,250.0,3.8,617.0,424.0
ID_3485,1,1,150.0,3.2,11.0,2.0
ID_3487,1,1,250.0,2.8,45.0,7.0
ID_3488,1,1,150.0,0.0,0.0,0.0
ID_3489,1,1,200.0,3.0,7.0,1.0
ID_349,1,1,150.0,3.0,318.0,64.0
ID_3491,1,1,200.0,3.5,13.0,9.0
ID_3492,1,1,150.0,0.0,0.0,0.0
ID_3493,1,1,150.0,3.3,11.0,6.0
ID_3494,1,1,200.0,0.0,0.0,0.0
ID_3495,1,1,100.0,4.0,394.0,207.0
ID_3496,1,1,150.0,0.0,0.0,0.0
ID_3497,1,1,100.0,3.4,19.0,2.0
ID_3498,3,1,100.0,2.9,92.0,18.0
ID_3499,2,1,100.0,3.2,12.0,7.0
ID_350,2,1,150.0,2.9,41.0,15.0
ID_3501,1,1,200.0,3.3,8.0,5.0
ID_3502,1,1,150.0,0.0,0.0,0.0
ID_3503,1,1,200.0,3.7,60.0,25.0
ID_3505,1,1,100.0,3.3,11.0,1.0
ID_3506,1,1,350.0,0.0,0.0,0.0
ID_3507,1,1,200.0,3.3,15.0,4.0
ID_3508,2,1,150.0,3.9,347.0,146.0
ID_3509,1,1,200.0,3.9,998.0,456.0
ID_351,1,1,200.0,4.0,1122.0,308.0
ID_3511,1,1,150.0,3.5,30.0,12.0
ID_3512,1,1,100.0,0.0,0.0,0.0
ID_3513,1,1,350.0,4.0,867.0,407.0
ID_3514,1,1,150.0,0.0,0.0,0.0
ID_3515,1,1,200.0,0.0,0.0,0.0
ID_3516,1,1,100.0,2.8,14.0,0.0
ID_3517,3,1,250.0,3.13,135.0,38.33
ID_3518,2,1,200.0,3.6,23.0,12.0
ID_352,1,1,200.0,3.7,57.0,23.0
ID_3520,1,1,150.0,0.0,0.0,0.0
ID_3521,1,1,100.0,0.0,0.0,0.0
ID_3522,1,1,100.0,3.9,82.0,26.0
ID_3524,1,1,150.0,3.4,62.0,31.0
ID_3525,1,1,150.0,4.0,1332.0,668.0
ID_3526,1,1,150.0,0.0,0.0,0.0
ID_3527,1,1,200.0,3.0,7.0,1.0
ID_3528,1,1,50.0,3.7,63.0,34.0
ID_353,1,1,100.0,3.3,16.0,5.0
ID_3530,4,3,175.0,3.77,82.25,38.5
ID_3531,1,1,200.0,3.7,165.0,49.0
ID_3532,1,1,100.0,3.6,15.0,5.0
ID_3533,1,1,350.0,3.7,171.0,70.0
ID_3534,1,1,100.0,0.0,0.0,0.0
ID_3535,1,1,200.0,0.0,0.0,0.0
ID_3536,1,1,100.0,3.8,87.0,24.0
ID_3537,1,1,100.0,3.8,86.0,54.0
ID_3538,2,1,200.0,3.6,89.0,25.0
ID_3539,3,1,133.33,3.47,97.33,54.33
ID_354,1,1,50.0,3.8,184.0,128.0
ID_3540,1,1,200.0,4.0,421.0,165.0
ID_3541,2,1,150.0,3.8,100.0,13.0
ID_3542,1,1,150.0,3.5,32.0,5.0
ID_3543,4,2,187.5,3.58,90.0,30.0
ID_3544,1,1,300.0,4.0,144.0,67.0
ID_3545,1,1,100.0,4.3,143.0,110.0
ID_3547,1,1,100.0,4.0,168.0,102.0
ID_3548,1,1,150.0,4.2,542.0,366.0
ID_3549,1,1,1000.0,3.8,32.0,17.0
ID_355,1,1,200.0,3.5,129.0,65.0
ID_3550,2,1,150.0,0.0,0.0,0.0
ID_3551,1,1,200.0,0.0,0.0,0.0
ID_3552,1,1,100.0,4.3,110.0,46.0
ID_3553,1,1,200.0,3.7,1053.0,714.0
ID_3554,2,2,150.0,0.0,0.0,0.0
ID_3555,1,1,100.0,3.7,50.0,30.0
ID_3556,2,1,100.0,3.7,13.5,4.5
ID_3558,1,1,100.0,3.2,13.0,7.0
ID_356,1,1,150.0,3.4,32.0,8.0
ID_3560,1,1,50.0,0.0,0.0,0.0
ID_3561,1,1,450.0,3.7,144.0,75.0
ID_3562,2,2,350.0,3.95,789.0,532.5
ID_3564,1,1,200.0,2.5,176.0,83.0
ID_3565,4,1,325.0,3.7,421.75,146.75
ID_3566,1,1,400.0,4.4,0.0,0.0
ID_3567,1,1,250.0,0.0,0.0,0.0
ID_3568,1,1,150.0,0.0,0.0,0.0
ID_3569,1,1,350.0,4.0,135.0,81.0
ID_357,1,1,100.0,3.5,63.0,10.0
ID_3570,1,1,200.0,3.8,148.0,40.0
ID_3571,1,1,200.0,0.0,0.0,0.0
ID_3572,1,1,200.0,0.0,0.0,0.0
ID_3573,1,1,100.0,0.0,0.0,0.0
ID_3574,1,1,300.0,4.1,720.0,405.0
ID_3575,2,2,300.0,4.3,570.0,224.0
ID_3576,2,1,250.0,3.6,365.0,125.0
ID_3577,1,1,100.0,0.0,0.0,0.0
ID_3578,1,1,150.0,0.0,0.0,0.0
ID_3579,1,1,200.0,3.2,6.0,2.0
ID_358,1,1,200.0,3.0,4.0,0.0
ID_3582,1,1,300.0,3.5,109.0,32.0
ID_3584,1,1,250.0,0.0,0.0,0.0
ID_3585,1,1,150.0,0.0,0.0,0.0
ID_3586,3,1,150.0,0.0,0.0,0.0
ID_3587,1,1,200.0,0.0,0.0,0.0
ID_3588,2,2,200.0,0.0,0.0,0.0
ID_3589,1,1,200.0,3.4,8.0,3.0
ID_359,3,1,250.0,3.7,87.0,41.0
ID_3590,1,1,100.0,3.3,8.0,4.0
ID_3591,1,1,200.0,3.3,64.0,10.0
ID_3592,1,1,200.0,3.0,8.0,0.0
ID_3593,1,1,150.0,2.4,21.0,9.0
ID_3595,1,1,250.0,0.0,0.0,0.0
ID_3596,3,1,200.0,4.27,590.0,294.0
ID_3597,1,1,200.0,3.3,14.0,3.0
ID_3598,1,1,250.0,3.1,305.0,82.0
ID_3599,1,1,200.0,0.0,0.0,0.0
ID_36,1,1,250.0,2.7,5.0,3.0
ID_360,1,1,150.0,3.5,84.0,34.0
ID_3600,1,1,300.0,3.1,228.0,86.0
ID_3601,1,1,200.0,2.9,6.0,2.0
ID_3603,1,1,200.0,3.0,45.0,9.0
ID_3604,1,1,100.0,3.7,30.0,5.0
ID_3605,4,1,150.0,3.45,26.0,13.5
ID_3607,1,1,200.0,3.3,7.0,0.0
ID_3608,1,1,250.0,3.4,13.0,0.0
ID_3609,6,2,200.0,3.22,7.67,5.0
ID_361,1,1,100.0,3.5,43.0,8.0
ID_3610,1,1,1000.0,4.1,1828.0,896.0
ID_3611,1,1,200.0,4.2,862.0,352.0
ID_3612,1,1,250.0,4.4,408.0,316.0
ID_3613,2,1,100.0,2.9,6.0,3.0
ID_3614,1,1,300.0,4.1,180.0,110.0
ID_3615,1,1,150.0,3.2,7.0,3.0
ID_3616,2,1,150.0,3.5,21.0,14.0
ID_3617,2,1,200.0,4.5,366.0,182.0
ID_3618,1,1,100.0,2.9,144.0,70.0
ID_3619,1,1,200.0,3.5,11.0,3.0
ID_362,2,1,100.0,0.0,0.0,0.0
ID_3620,1,1,200.0,0.0,0.0,0.0
ID_3621,1,1,250.0,3.8,134.0,25.0
ID_3622,2,1,400.0,4.3,2261.0,1317.0
ID_3623,1,1,200.0,4.3,540.0,178.0
ID_3624,3,1,200.0,1.2,12.67,10.0
ID_3625,2,1,100.0,0.0,0.0,0.0
ID_3626,1,1,550.0,4.4,913.0,448.0
ID_3627,1,1,150.0,0.0,0.0,0.0
ID_3629,9,6,200.0,1.51,26.44,15.56
ID_363,3,1,150.0,3.7,27.0,7.0
ID_3630,2,2,250.0,0.0,0.0,0.0
ID_3631,1,1,100.0,3.5,12.0,7.0
ID_3632,2,1,200.0,3.5,14.0,10.0
ID_3633,1,1,100.0,3.1,4.0,1.0
ID_3634,1,1,200.0,3.9,30.0,23.0
ID_3635,1,1,600.0,4.3,438.0,239.0
ID_3636,1,1,400.0,3.8,36.0,23.0
ID_3637,1,1,200.0,2.7,16.0,8.0
ID_3638,1,1,100.0,3.6,19.0,7.0
ID_3639,1,1,100.0,3.3,9.0,5.0
ID_364,1,1,50.0,3.3,7.0,3.0
ID_3640,1,1,200.0,3.8,65.0,21.0
ID_3641,1,1,200.0,2.1,61.0,40.0
ID_3642,2,1,200.0,2.9,17.0,11.0
ID_3643,1,1,200.0,3.4,12.0,1.0
ID_3644,2,1,200.0,3.3,9.0,4.0
ID_3647,1,1,400.0,3.7,611.0,332.0
ID_3648,1,1,350.0,3.8,234.0,109.0
ID_3649,1,1,100.0,3.7,57.0,20.0
ID_365,4,1,100.0,3.8,418.0,30.0
ID_3650,1,1,300.0,0.0,0.0,0.0
ID_3651,1,1,100.0,3.7,33.0,7.0
ID_3652,1,1,150.0,3.5,12.0,5.0
ID_3653,1,1,150.0,3.5,10.0,3.0
ID_3654,1,1,200.0,0.0,0.0,0.0
ID_3655,3,1,100.0,3.9,60.0,15.0
ID_3656,1,1,200.0,3.8,37.0,6.0
ID_3657,1,1,200.0,3.4,18.0,5.0
ID_3658,2,2,100.0,3.6,21.0,15.0
ID_3659,1,1,150.0,3.4,14.0,14.0
ID_366,1,1,100.0,0.0,0.0,0.0
ID_3660,2,1,250.0,4.2,943.0,580.0
ID_3661,1,1,300.0,3.6,26.0,15.0
ID_3663,1,1,250.0,3.8,153.0,90.0
ID_3664,1,1,100.0,0.0,0.0,0.0
ID_3665,1,1,150.0,0.0,0.0,0.0
ID_3666,1,1,200.0,4.4,98.0,74.0
ID_3667,4,3,212.5,0.0,0.0,0.0
ID_3669,1,1,500.0,3.6,277.0,116.0
ID_367,1,1,100.0,3.3,12.0,1.0
ID_3670,1,1,100.0,3.7,120.0,55.0
ID_3671,1,1,300.0,3.5,11.0,3.0
ID_3672,1,1,100.0,4.3,55.0,29.0
ID_3673,1,1,50.0,3.4,14.0,0.0
ID_3674,1,1,250.0,3.3,86.0,45.0
ID_3675,1,1,100.0,3.9,142.0,21.0
ID_3676,3,2,200.0,4.0,0.0,0.0
ID_3678,4,1,100.0,3.4,18.0,1.0
ID_368,2,1,200.0,0.0,0.0,0.0
ID_3680,2,1,150.0,3.7,248.0,47.0
ID_3681,1,1,100.0,3.9,78.0,30.0
ID_3682,2,1,100.0,3.9,73.0,46.0
ID_3683,1,1,150.0,3.0,4.0,1.0
ID_3684,1,1,100.0,3.7,67.0,9.0
ID_3685,2,1,150.0,3.4,18.0,2.0
ID_3687,1,1,100.0,3.6,59.0,16.0
ID_369,1,1,100.0,4.2,1068.0,220.0
ID_3690,1,1,150.0,2.9,6.0,1.0
ID_3691,3,1,100.0,3.3,27.0,5.0
ID_3692,1,1,100.0,3.2,7.0,3.0
ID_3693,1,1,100.0,4.0,1483.0,926.0
ID_3695,1,1,150.0,3.6,194.0,35.0
ID_3696,1,1,50.0,0.0,0.0,0.0
ID_3697,3,1,200.0,3.6,47.0,11.0
ID_3698,1,1,100.0,0.0,0.0,0.0
ID_3699,2,1,100.0,3.4,243.0,73.0
ID_37,1,1,200.0,0.0,0.0,0.0
ID_3700,1,1,150.0,3.5,53.0,20.0
ID_3701,2,1,100.0,3.4,26.0,2.0
ID_3702,1,1,100.0,3.4,20.0,4.0
ID_3703,1,1,100.0,0.0,0.0,0.0
ID_3705,1,1,100.0,4.0,227.0,104.0
ID_3706,1,1,50.0,3.9,263.0,112.0
ID_3707,1,1,150.0,3.7,116.0,39.0
ID_3708,1,1,100.0,3.6,411.0,223.0
ID_3709,3,1,150.0,3.7,49.0,12.0
ID_371,1,1,200.0,3.2,14.0,2.0
ID_3710,2,1,400.0,4.1,925.0,582.0
ID_3711,2,1,150.0,3.1,10.0,3.0
ID_3712,2,1,100.0,3.5,18.0,8.0
ID_3713,1,1,400.0,4.1,2996.0,1501.0
ID_3714,1,1,150.0,3.4,12.0,6.0
ID_3715,1,1,150.0,3.6,62.0,7.0
ID_3716,2,1,100.0,3.9,117.0,16.0
ID_3717,4,1,250.0,2.9,50.0,14.0
ID_3718,1,1,100.0,4.1,287.0,76.0
ID_3719,1,1,100.0,3.5,42.0,13.0
ID_372,2,1,100.0,3.3,12.0,1.0
ID_3720,1,1,300.0,3.7,134.0,92.0
ID_3721,1,1,200.0,2.7,30.0,2.0
ID_3722,1,1,200.0,0.0,0.0,0.0
ID_3723,3,1,100.0,3.8,119.0,38.0
ID_3724,1,1,200.0,2.5,158.0,72.0
ID_3725,1,1,100.0,2.9,54.0,13.0
ID_3726,1,1,100.0,3.4,36.0,5.0
ID_3727,1,1,100.0,3.6,29.0,8.0
ID_3728,2,1,100.0,0.0,0.0,0.0
ID_3729,1,1,350.0,3.3,35.0,18.0
ID_373,1,1,250.0,3.9,496.0,207.0
ID_3730,2,2,200.0,3.7,51.0,29.0
ID_3731,1,1,250.0,4.1,146.0,107.0
ID_3733,3,1,200.0,3.2,11.0,2.0
ID_3734,1,1,200.0,0.0,0.0,0.0
ID_3735,1,1,250.0,0.0,0.0,0.0
ID_3737,1,1,100.0,3.0,8.0,1.0
ID_3738,1,1,200.0,3.2,126.0,20.0
ID_3739,1,1,200.0,3.6,63.0,31.0
ID_374,1,1,100.0,0.0,0.0,0.0
ID_3740,1,1,550.0,4.0,3324.0,2146.0
ID_3741,3,1,200.0,3.9,37.0,32.0
ID_3742,1,1,500.0,4.4,272.0,172.0
ID_3743,2,1,200.0,3.6,20.0,12.0
ID_3744,3,1,200.0,3.8,91.0,44.0
ID_3745,1,1,50.0,0.0,0.0,0.0
ID_3746,3,1,150.0,0.0,0.0,0.0
ID_3747,1,1,100.0,3.5,13.0,4.0
ID_3748,1,1,100.0,3.4,5.0,0.0
ID_3749,1,1,200.0,3.7,43.0,31.0
ID_3750,1,1,250.0,0.0,0.0,0.0
ID_3751,1,1,100.0,0.0,0.0,0.0
ID_3752,1,1,200.0,3.2,7.0,2.0
ID_3753,2,1,450.0,3.9,601.0,400.0
ID_3754,1,1,200.0,3.7,110.0,56.0
ID_3755,2,1,250.0,3.9,297.0,145.0
ID_3756,1,1,250.0,4.5,777.0,261.0
ID_3757,1,1,150.0,0.0,0.0,0.0
ID_3758,1,1,150.0,0.0,0.0,0.0
ID_3759,1,1,100.0,3.5,24.0,17.0
ID_376,1,1,200.0,3.7,112.0,41.0
ID_3760,1,1,100.0,0.0,0.0,0.0
ID_3761,1,1,150.0,3.2,7.0,3.0
ID_3763,2,2,75.0,2.95,19.0,5.0
ID_3764,1,1,100.0,0.0,0.0,0.0
ID_3765,1,1,150.0,3.1,15.0,0.0
ID_3766,2,1,150.0,3.4,14.0,11.0
ID_3767,2,1,600.0,4.2,713.0,560.0
ID_3768,2,1,50.0,3.75,10.0,7.0
ID_3769,1,1,150.0,3.8,85.0,26.0
ID_377,1,1,350.0,3.6,95.0,59.0
ID_3771,1,1,150.0,0.0,0.0,0.0
ID_3772,1,1,200.0,4.0,359.0,148.0
ID_3773,1,1,100.0,3.6,86.0,48.0
ID_3774,1,1,100.0,3.5,8.0,3.0
ID_3775,3,1,100.0,3.9,100.33,50.0
ID_3776,3,2,166.67,3.4,58.0,36.0
ID_3777,5,2,130.0,3.74,68.8,20.2
ID_3778,1,1,50.0,3.2,9.0,1.0
ID_3779,3,1,100.0,3.6,31.0,15.0
ID_378,1,1,150.0,0.0,0.0,0.0
ID_3782,1,1,100.0,3.6,21.0,1.0
ID_3783,2,1,100.0,4.05,90.0,30.5
ID_3785,1,1,100.0,3.7,51.0,13.0
ID_3787,1,1,100.0,0.0,0.0,0.0
ID_3788,4,2,100.0,3.35,7.25,4.25
ID_3791,1,1,200.0,3.9,348.0,161.0
ID_3792,1,1,150.0,0.0,0.0,0.0
ID_3793,2,1,300.0,4.0,352.0,130.0
ID_3794,1,1,200.0,3.6,11.0,5.0
ID_3795,1,1,150.0,3.4,5.0,1.0
ID_3796,2,1,150.0,0.0,0.0,0.0
ID_3797,1,1,200.0,3.3,25.0,16.0
ID_3798,1,1,50.0,3.4,15.0,8.0
ID_3799,1,1,150.0,3.3,4.0,0.0
ID_38,1,1,500.0,3.9,452.0,243.0
ID_3800,1,1,150.0,3.4,7.0,2.0
ID_3801,2,1,150.0,0.0,0.0,0.0
ID_3802,1,1,100.0,3.3,53.0,6.0
ID_3803,2,1,200.0,2.8,267.0,46.0
ID_3804,1,1,50.0,3.6,12.0,5.0
ID_3805,1,1,200.0,3.3,22.0,10.0
ID_3806,2,1,200.0,3.2,22.0,3.0
ID_3807,1,1,150.0,0.0,0.0,0.0
ID_3808,1,1,150.0,3.6,35.0,19.0
ID_3809,1,1,200.0,3.8,125.0,55.0
ID_381,1,1,350.0,2.8,52.0,31.0
ID_3810,1,1,200.0,3.7,629.0,83.0
ID_3811,1,1,100.0,3.7,27.0,7.0
ID_3812,3,1,150.0,2.57,144.33,48.33
ID_3813,1,1,200.0,3.2,11.0,8.0
ID_3814,2,1,150.0,3.7,35.0,21.0
ID_3817,1,1,200.0,3.7,24.0,5.0
ID_3818,1,1,200.0,3.3,11.0,4.0
ID_3819,2,1,200.0,3.8,335.0,72.0
ID_382,2,1,250.0,4.7,344.0,285.0
ID_3822,1,1,200.0,3.5,24.0,4.0
ID_3823,1,1,500.0,4.0,71.0,28.0
ID_3824,3,1,200.0,3.9,363.0,163.0
ID_3825,1,1,100.0,3.6,16.0,7.0
ID_3826,2,1,100.0,3.6,16.0,4.0
ID_3827,2,2,100.0,3.3,15.0,4.0
ID_3828,2,1,100.0,3.5,163.0,80.0
ID_3829,1,1,100.0,0.0,0.0,0.0
ID_383,1,1,250.0,4.7,707.0,453.0
ID_3830,1,1,200.0,3.0,10.0,3.0
ID_3831,2,1,400.0,4.1,1265.0,587.0
ID_3832,1,1,100.0,4.0,615.0,184.0
ID_3833,1,1,50.0,3.7,22.0,8.0
ID_3834,2,1,150.0,3.6,225.5,59.5
ID_3835,1,1,200.0,3.8,40.0,20.0
ID_3836,1,1,300.0,3.9,224.0,86.0
ID_3837,1,1,150.0,3.2,5.0,0.0
ID_3838,2,1,200.0,3.3,150.0,36.0
ID_3839,1,1,200.0,3.8,98.0,19.0
ID_384,1,1,150.0,3.8,47.0,18.0
ID_3840,1,1,250.0,4.0,304.0,187.0
ID_3842,1,1,200.0,3.8,341.0,97.0
ID_3843,1,1,300.0,3.0,20.0,7.0
ID_3844,1,1,150.0,3.9,600.0,88.0
ID_3845,1,1,150.0,2.8,8.0,5.0
ID_3846,2,2,300.0,3.9,195.0,117.0
ID_3847,1,1,150.0,3.6,10.0,5.0
ID_3848,1,1,100.0,3.6,263.0,128.0
ID_3849,1,1,250.0,3.6,87.0,20.0
ID_385,1,1,200.0,0.0,0.0,0.0
ID_3851,1,1,100.0,3.1,6.0,0.0
ID_3852,1,1,100.0,3.6,92.0,25.0
ID_3853,1,1,150.0,2.6,16.0,2.0
ID_3854,1,1,100.0,3.8,406.0,114.0
ID_3855,1,1,150.0,3.6,38.0,14.0
ID_3857,1,1,300.0,0.0,0.0,0.0
ID_3858,1,1,150.0,3.3,18.0,7.0
ID_3859,2,1,400.0,4.3,343.0,292.0
ID_386,3,1,150.0,3.6,159.0,32.67
ID_3860,1,1,100.0,3.6,52.0,18.0
ID_3861,2,2,350.0,3.25,129.0,67.5
ID_3863,1,1,100.0,0.0,0.0,0.0
ID_3864,1,1,200.0,3.3,12.0,4.0
ID_3865,1,1,350.0,3.8,41.0,17.0
ID_3866,2,1,150.0,3.7,110.0,34.0
ID_3867,1,1,200.0,3.8,254.0,46.0
ID_3868,1,1,100.0,0.0,0.0,0.0
ID_3869,4,1,200.0,3.6,106.0,32.0
ID_387,1,1,100.0,3.4,14.0,7.0
ID_3870,1,1,250.0,3.4,28.0,5.0
ID_3871,5,2,320.0,3.86,221.4,95.0
ID_3872,1,1,200.0,3.5,29.0,10.0
ID_3874,1,1,250.0,3.6,87.0,37.0
ID_3875,1,1,150.0,3.9,432.0,186.0
ID_3876,3,1,100.0,3.7,34.0,7.0
ID_3878,2,1,200.0,3.4,22.0,11.0
ID_3879,1,1,200.0,2.6,19.0,11.0
ID_388,2,1,300.0,3.6,25.0,2.0
ID_3880,1,1,150.0,4.1,338.0,102.0
ID_3881,1,1,150.0,0.0,0.0,0.0
ID_3882,1,1,200.0,3.5,77.0,35.0
ID_3883,1,1,200.0,4.0,143.0,55.0
ID_3884,1,1,100.0,3.4,18.0,7.0
ID_3885,1,1,150.0,0.0,0.0,0.0
ID_3886,1,1,100.0,3.6,157.0,75.0
ID_3887,2,2,200.0,3.5,14.0,8.0
ID_3888,1,1,150.0,3.2,12.0,5.0
ID_3889,1,1,150.0,3.6,35.0,15.0
ID_389,3,1,200.0,3.7,15.0,5.33
ID_3890,1,1,100.0,3.6,56.0,10.0
ID_3892,1,1,100.0,0.0,0.0,0.0
ID_3893,4,1,200.0,3.6,113.0,74.0
ID_3894,1,1,100.0,3.1,9.0,0.0
ID_3895,1,1,100.0,0.0,0.0,0.0
ID_3896,1,1,350.0,3.8,272.0,128.0
ID_3897,2,1,300.0,3.7,65.0,25.0
ID_3898,2,1,100.0,3.1,419.0,78.0
ID_3899,1,1,150.0,3.5,4.0,1.0
ID_39,1,1,200.0,0.0,0.0,0.0
ID_390,2,2,200.0,2.6,61.0,32.0
ID_3900,4,1,200.0,4.2,155.75,24.25
ID_3901,1,1,150.0,3.8,52.0,21.0
ID_3902,1,1,150.0,3.0,6.0,2.0
ID_3903,1,1,150.0,3.7,170.0,36.0
ID_3904,2,1,100.0,3.4,7.0,4.0
ID_3905,1,1,200.0,3.3,345.0,32.0
ID_3906,1,1,200.0,4.0,713.0,351.0
ID_3907,1,1,200.0,3.5,11.0,3.0
ID_3908,4,2,125.0,1.75,17.0,6.5
ID_3909,2,1,150.0,3.85,127.5,35.0
ID_391,2,1,200.0,3.1,13.0,1.0
ID_3910,1,1,200.0,3.5,16.0,4.0
ID_3911,1,1,150.0,3.2,6.0,3.0
ID_3912,1,1,200.0,3.7,26.0,8.0
ID_3913,1,1,150.0,3.5,10.0,0.0
ID_3914,1,1,200.0,3.1,91.0,22.0
ID_3915,1,1,150.0,3.5,17.0,3.0
ID_3917,1,1,200.0,3.5,28.0,17.0
ID_3918,1,1,300.0,2.6,42.0,26.0
ID_3919,1,1,300.0,2.7,107.0,53.0
ID_392,1,1,150.0,3.6,62.0,30.0
ID_3920,3,2,450.0,4.4,2709.0,1616.0
ID_3921,1,1,350.0,3.6,67.0,11.0
ID_3922,1,1,100.0,3.5,38.0,11.0
ID_3923,1,1,200.0,3.6,33.0,10.0
ID_3924,1,1,50.0,4.1,480.0,178.0
ID_3925,2,1,100.0,3.45,9.5,0.0
ID_3926,1,1,400.0,4.0,323.0,256.0
ID_3928,1,1,250.0,3.3,29.0,6.0
ID_3929,1,1,100.0,3.8,241.0,88.0
ID_3930,1,1,100.0,0.0,0.0,0.0
ID_3931,3,1,100.0,3.3,16.0,4.0
ID_3932,3,2,100.0,3.6,238.0,153.0
ID_3933,2,1,175.0,3.8,210.5,114.0
ID_3934,1,1,200.0,4.0,82.0,53.0
ID_3935,3,2,133.33,3.83,927.33,466.67
ID_3938,2,1,150.0,3.4,42.0,6.0
ID_3939,1,1,100.0,0.0,0.0,0.0
ID_3940,3,2,166.67,3.57,108.67,33.33
ID_3941,1,1,150.0,0.0,0.0,0.0
